index,source,target
731,ディアンスーツ,Combinaison Dian
732,エコールベスト,Gilet Ecole
733,ディアンベスト,Gilet Dian
734,ＣｏｒｅメイルＣ,
735,ＣｏｒｅレジストＣ,
736,Ｃｏｒｅメイル,Cotte Core
737,Ｃｏｒｅレジスト,Veste Core
738,アネシスメイル,Cotte Aneshisu
739,アネシスレジスト,Veste Aneshisu
740,クラージメイル,Cotte Kuraaji
741,クラージメイル改,
742,クラージＦメイル,Cotte Kuraaji F
743,クラージレジスト,Veste Kuraaji
744,クラージレジスト改,
745,クラージＦレジスト,Veste Kuraaji F
746,キノスメイル,Cotte Kinosu
747,ヒメロスメイル,Cotte Himeros
748,ブレシスメイル,Cotte Bureshisu
749,カリエンレジスト,Veste Charien
750,アリエッタスーツ,Combinaison Arietta
751,テンペストスーツ,Combinaison Tempête
752,ヴェントベスト,Gilet Vento
753,ミストラルベスト,
754,アークメイル,
755,アークレジスト,
756,リオデュオメイル,Cotte Rath
757,リオデュオレジスト,Veste Rath
758,シャランベスト・青,Gilet Sharan bleu
759,シャランＦベスト・青,Gilet Sharan F bleu
760,シャランスーツ・青,Combinaison Sharan bleue
761,シャランＦスーツ・青,Combinaison Sharan F bleue
762,シャランベスト・緑,Gilet Sharan vert
763,シャランＦベスト・緑,Gilet Sharan F vert
764,シャランスーツ・緑,Combinaison Sharan verte
765,シャランＦスーツ・緑,Combinaison Sharan F verte
766,シャランベスト・紫,Gilet Sharan violet
767,シャランＦベスト・紫,Gilet Sharan F violet
768,シャランスーツ・紫,Combinaison Sharan violette
769,シャランＦスーツ・紫,Combinaison Sharan F violette
770,シャランベスト・白,Gilet Sharan blanc
771,シャランＦベスト・白,Gilet Sharan F blanc
772,シャランスーツ・白,Combinaison Sharan blanche
773,シャランＦスーツ・白,Combinaison Sharan F blanche
774,ルクスベスト,
775,ルクスＦベスト,
776,ルクススーツ,
777,ルクスＦスーツ,
778,レアルメイル・白,Cotte Real blanche
779,レアルＦメイル・白,Cotte Real F blanche
780,レアルスーツ・白,Combinaison Real blanche
781,レアルＦスーツ・白,Combinaison Real F blanche
782,レアルメイル・金,Cotte Real dorée
783,レアルＦメイル・金,Cotte Real F dorée
784,レアルスーツ・金,Combinaison Real dorée
785,レアルＦスーツ・金,Combinaison Real F dorée
786,レアルメイル・青,Cotte Real bleue
787,レアルＦメイル・青,Cotte Real F bleue
788,レアルスーツ・青,Combinaison Real bleue
789,レアルＦスーツ・青,Combinaison Real F bleue
790,レアルメイル・赤,Cotte Real rouge
791,レアルＦメイル・赤,Cotte Real F rouge
792,レアルスーツ・赤,Combinaison Real rouge
793,レアルＦスーツ・赤,Combinaison Real F rouge
794,レギスメイル,Cotte Regis
795,レギスＦメイル,Cotte Regis F
796,レギススーツ,Combinaison Regis
797,レギスＦスーツ,Combinaison Regis F
798,コムラドメイル【葉】,Cotte Camarade [葉]
799,コムラドメイル【柑】,Cotte Camarade [柑]
800,コムラドメイル【冷】,Cotte Camarade [冷]
801,ギザミレジストSP赤,
802,ギザミレジストSP黒,
803,ギザミレジストSP黄,
804,ガブラスボディSP白,
805,ガブラスボディSP黄,
806,ガブラスボディSP黒,
807,Ｇ・ナイトベストSP赤,
808,Ｇ・ナイトベストSP青,
809,Ｇ・ナイトベストSP紫,
810,ＰＶベストSP赤,
811,ＰＶベストSP青,
812,ＰＶベストSP紫,
813,ザザミＬメイル,Cotte Hermitaur L
814,ハイメタＬメイル,
815,スティールＬメイル,Cotte Acier L
816,ラヴァＬメイル,Cotte Lavasioth L
817,ボーンＬメイル,Cotte Os L
818,タロスＬメイル,Cotte Hornetaur L
819,Ｇ・ガードＲスーツ紅,
820,Ｇ・ガードＲスーツ紅,
821,ヘルパーＲベスト,Gilet Assistant R
822,バトルＲメイル,Cotte Bataille R
823,ガレオスＲメイル,Cotte Cephalos R
824,ボーンＲメイル,Cotte Os R
825,イーオスＬレジスト,Veste Ioprey L
826,ギザミＬレジスト,Veste Ceanataur L
827,リオハートＲレジスト,Veste Rath R
828,ボーンＲレジスト,Veste Os R
829,ブランジャケット,
830,シロオビメイル,
831,神楽【胴当て】,
832,神楽・覇【胴当て】,
833,神座【胸当て】,
834,神座・覇【胸当て】,
835,アスハルテメイル,Cotte Ashalt
836,アスハルテスーツ,Combinaison Ashalt
837,ロークメイル,
838,ロークレジスト,
839,ソルダートメイル,Cotte Soldato
840,ゲイブルメイル,
841,ソルダートスーツ,Combinaison Soldato
842,ゲイブルスーツ,
843,ウィダメイル,Cotte Uida
844,スティーダメイル,
845,ウィダスーツ,Combinaison Uida
846,スティーダスーツ,
847,アグリアスーツ,Combinaison Agria
848,フラウアスーツ,Combinaison Fleur
849,アグリアベスト,Gilet Agria
850,フラウアベスト,Gilet Fleur
851,フォーヴスーツ,Combinaison Fauve
852,フィアススーツ,Combinaison Fias
853,フォーヴベスト,Gilet Fauve
854,フィアスベスト,Gilet Fias
855,フィデルメイル,
856,フィデルＦメイル,
857,ファクトメイル,
858,ファクトＦメイル,
859,シュロスメイル,
860,シュロスＦメイル,
861,アエトスレジスト,
862,アエトスＦレジスト,
863,ヴェルスメイル,
864,ヴェルスＦメイル,
865,フラントメイル,
866,フラントＦメイル,
867,セリューメイル,Cotte Serieux
868,セリューＦメイル,Cotte Serieux F
869,ウェネスレジスト,
870,ウェネスＦレジスト,
871,フェルムメイル・黒,Cotte Ferm noire
872,フェルムＦメイル・黒,Cotte Ferm F noire
873,フェルムスーツ・黒,Combinaison Ferm noire
874,フェルムＦスーツ・黒,Combinaison Ferm F noire
875,フェルムメイル・赤,Cotte Ferm rouge
876,フェルムＦメイル・赤,Cotte Ferm F rouge
877,フェルムスーツ・赤,Combinaison Ferm rouge
878,フェルムＦスーツ・赤,Combinaison Ferm F rouge
879,フェルムメイル・白,Cotte Ferm blanche
880,フェルムＦメイル・白,Cotte Ferm F blanche
881,フェルムスーツ・白,Combinaison Ferm blanche
882,フェルムＦスーツ・白,Combinaison Ferm F blanche
883,フェルムメイル・青,Cotte Ferm bleue
884,フェルムＦメイル・青,Cotte Ferm F bleue
885,フェルムスーツ・青,Combinaison Ferm bleue
886,フェルムＦスーツ・青,Combinaison Ferm F bleue
887,リエーザメイル,
888,リエーザＦメイル,
889,リエーザスーツ,
890,リエーザＦスーツ,
891,クレールベスト・紫,Gilet Clair violet
892,クレールＦベスト・紫,Gilet Clair F violet
893,クレールスーツ・紫,Combinaison Clair violette
894,クレールＦスーツ・紫,Combinaison Clair F violette
895,クレールベスト・水,
896,クレールＦベスト・水,
897,クレールスーツ・水,
898,クレールＦスーツ・水,
899,クレールベスト・赤,Gilet Clair rouge
900,クレールＦベスト・赤,Gilet Clair F rouge
901,クレールスーツ・赤,Combinaison Clair rouge
902,クレールＦスーツ・赤,Combinaison Clair F rouge
903,クレールベスト・黒,Gilet Clair noir
904,クレールＦベスト・黒,Gilet Clair F noir
905,クレールスーツ・黒,Combinaison Clair noire
906,クレールＦスーツ・黒,Combinaison Clair F noire
907,デゼールベスト,Gilet Désert
908,デゼールＦベスト,Gilet Désert F
909,デゼールスーツ,Combinaison Désert
910,デゼールＦスーツ,Combinaison Désert F
911,エンプレスメイルSP赤,
912,エンプレスメイルSP黄,
913,エンプレスメイルSP紫,
914,エンプレススーツSP赤,
915,エンプレススーツSP黄,
916,エンプレススーツSP紫,
917,ランゴメイルSP黄,
918,ランゴメイルSP黒,
919,ランゴメイルSP青,
920,コムラダＬメイル・赤,Cotte Comrada L rouge
921,コムラダＬメイル・青,Cotte Comrada L bleue
922,コムラダＬメイル・緑,Cotte Comrada L verte
923,コムラダＬメイル・橙,Cotte Comrada L orange
924,コムラダＲメイル・赤,Cotte Comrada R rouge
925,コムラダＲメイル・青,Cotte Comrada R bleue
926,コムラダＲメイル・緑,Cotte Comrada R verte
927,コムラダＲメイル・橙,Cotte Comrada R orange
928,バトルＬレジスト,Veste Bataille L
929,グラビドＬレジスト,Veste Gravios L
930,ハンターＲレジスト,Veste Hunter's R
931,ランゴＲレジスト,Veste Vespoid R
932,チャチャブルング,
933,チャチャブルンガ,
934,チャチャブロエ,
935,チャチャブリダ,
936,ヴィリヴラメイル,
937,アングリフメイル,Cotte Angriff
938,ヴィリヴラスーツ,
939,アングリフスーツ,Combinaison Angriff
940,シュッツメイル,Cotte Schutz
941,ヒルフェメイル,Cotte Hilfe
942,シュッツスーツ,Combinaison Schutz
943,ヒルフェスーツ,Combinaison Hilfe
944,マカルパＲペプラム,
945,ラヴィメイル,Cotte Raviente
946,ラヴィＦメイル,Cotte Raviente F
947,ラヴィFXメイル,Cotte Raviente FX
948,ラヴィレジスト,Veste Raviente
949,ラヴィＦレジスト,Veste Raviente F
950,ラヴィFXレジスト,Veste Raviente FX
951,アナキジャケット,
952,アナキスーツ,
953,ハーヴェストメイル,Cotte Moisson
954,ハーヴェストレジスト,Veste Moisson
955,クラフトメイル,
956,クラフトＦメイル,
957,クラフトレジスト,
958,クラフトＦレジスト,
959,ルディアメイル,Cotte Ledia
960,ルディアＦメイル,Cotte Ledia F
961,ルディアレジスト,Veste Ledia
962,ルディアＦレジスト,Veste Ledia F
963,ティーアスーツ,
964,ヴィルトスーツ,Combinaison Viruto
965,ティーアベスト,
966,ヴィルトベスト,Gilet Viruto
967,ミューズスーツ,
968,テューンスーツ,
969,ゼーレベスト,
970,シュナイトベスト,Gilet Schnite
971,アセルスベスト,
972,アセルスＦベスト,
973,スクラベスト,
974,スクラＦベスト,
975,ファルムベスト,
976,ファルムＦベスト,
977,ディゼルスーツ,
978,ディゼルＦスーツ,
979,スディブベスト,
980,スディブＦベスト,
981,フィブラベスト,
982,フィブラＦベスト,
983,リガスベスト,
984,リガスＦベスト,
985,ミーツェスーツ,
986,ミーツェＦスーツ,
987,メレティベスト・白,Gilet Meleti blanc
988,メレティＦベスト・白,Gilet Meleti F blanc
989,メレティスーツ・白,Combinaison Meleti blanche
990,メレティＦスーツ・白,Combinaison Meleti F blanche
991,メレティベスト・赤,Gilet Meleti rouge
992,メレティＦベスト・赤,Gilet Meleti F rouge
993,メレティスーツ・赤,Combinaison Meleti rouge
994,メレティＦスーツ・赤,Combinaison Meleti F rouge
995,メレティベスト・青,Gilet Meleti bleu
996,メレティＦベスト・青,Gilet Meleti F bleu
997,メレティスーツ・青,Combinaison Meleti bleue
998,メレティＦスーツ・青,Combinaison Meleti F bleue
999,メレティベスト・黒,Gilet Meleti noir
1000,メレティＦベスト・黒,Gilet Meleti F noir
1001,メレティスーツ・黒,Combinaison Meleti noire
1002,メレティＦスーツ・黒,Combinaison Meleti F noire
1003,ゲレールベスト,
1004,ゲレールＦベスト,
1005,レーラーベスト,
1006,レーラーＦベスト,
1007,フェサーベスト,
1008,フェサーＦベスト,
1009,シアンススーツ,
1010,シアンスＦスーツ,
1011,ゴルトメイル・赤,Cotte Gold rouge
1012,ゴルトＦメイル・赤,Cotte Gold F rouge
1013,ゴルトスーツ・赤,Combinaison Gold rouge
1014,ゴルトＦスーツ・赤,Combinaison Gold F rouge
1015,ゴルトメイル・青,Cotte Gold bleue
1016,ゴルトＦメイル・青,Cotte Gold F bleue
1017,ゴルトスーツ・青,Combinaison Gold bleue
1018,ゴルトＦスーツ・青,Combinaison Gold F bleue
1019,ゴルトメイル・黄,Cotte Gold jaune
1020,ゴルトＦメイル・黄,Cotte Gold F jaune
1021,ゴルトスーツ・黄,Combinaison Gold jaune
1022,ゴルトＦスーツ・黄,Combinaison Gold F jaune
1023,ゴルトメイル・紫,Cotte Gold violette
1024,ゴルトＦメイル・紫,Cotte Gold F violette
1025,ゴルトスーツ・紫,Combinaison Gold violette
1026,ゴルトＦスーツ・紫,Combinaison Gold F violette
1027,シデロメイル,
1028,シデロＦメイル,
1029,オールメイル,
1030,オールＦメイル,
1031,メタロメイル,
1032,メタロＦメイル,
1033,アルジャスーツ,
1034,アルジャＦスーツ,
1035,エスピナFXムスケル,
1036,エスピナFXケミュート,
1037,,
1038,エクストメイル,
1039,エクストメイルＣ,
1040,エクストレジスト,
1041,エクストレジストＣ,
1042,デスギアムスケルSP白,
1043,デスギアムスケルSP赤,
1044,デスギアムスケルSP青,
1045,ディアブロメイルSP紫,
1046,ディアブロメイルSP青,
1047,ディアブロメイルSP黄,
1048,マカルパペプラムSP緑,
1049,マカルパペプラムSP青,
1050,マカルパペプラムSP黒,
1051,ドラゴンＬスキン,
1052,キリンＬケープ,
1053,ザザミＬレジスト,Veste Hermitaur L
1054,ボーンＬレジスト,Veste Os L
1055,ランゴＬレジスト,Veste Vespoid L
1056,ディアブロＬレジスト,Veste Diablos L
1057,Ｇ・ガードＲベスト紅,
1058,Ｇ・ガードＲベスト紅,
1059,タロスＲレジスト,Veste Hornetaur R
1060,ハイメタＲレジスト,
1061,リオソウルＲレジスト,Veste Rath R
1062,ブランゴＬメイル,Cotte Blango L
1063,ガノスＬメイル,Cotte Plesioth L
1064,グラビドＲメイル,Cotte Gravios R
1065,イーオスＲメイル,Cotte Ioprey R
1066,稲荷【胴当て】,
1067,稲荷・覇【胴当て】,
1068,玉藻【胸当て】,
1069,玉藻・覇【胸当て】,
1070,コカロメイル,
1071,コカロレジスト,
1072,シエリーメイル,Cotte Shieri
1073,シエリーＦメイル,Cotte Shieri F
1074,シエリーレジスト,Veste Shieri
1075,シエリーＦレジスト,Veste Shieri F
1076,ハルバダーメイル,Cotte Harubadaa
1077,ハルバダーＦメイル,Cotte Harubadaa F
1078,トラッカーレジスト,Veste Traqueur
1079,トラッカーＦレジスト,Veste Traqueur F
1080,ザーカーメイル,Cotte Zaakaa
1081,ザーカーＦメイル,Cotte Zaakaa F
1082,チェイサーレジスト,Veste Poursuivant
1083,チェイサーＦレジスト,Veste Poursuivant F
1084,ロイヤルメイル,
1085,ロイヤルＦメイル,
1086,ロードレジスト,
1087,ロードＦレジスト,
1088,ディクトスーツ,Combinaison Dicto
1089,ディクトＦスーツ,Combinaison Dicto F
1090,ディレットベスト,Gilet Diletto
1091,ディレットＦベスト,Gilet Diletto F
1092,クリュススーツ,Combinaison Kruss
1093,クリュスＦスーツ,Combinaison Kruss F
1094,クォートベスト,
1095,クォートＦベスト,
1096,ウルバヌメイル,
1097,ウルバヌＦメイル,
1098,マグヌスメイル,
1099,マグヌスＦメイル,
1100,ソレルスメイル,
1101,ソレルスＦメイル,
1102,パルフェスーツ,
1103,パルフェＦスーツ,
1104,アスティメイル,
1105,アスティＦメイル,
1106,アガトンメイル,
1107,アガトンＦメイル,
1108,ランプロメイル,
1109,ランプロＦメイル,
1110,ソフィススーツ,
1111,ソフィスＦスーツ,
1112,アリストベスト・青,Gilet Aristo bleu
1113,アリストＦベスト・青,Gilet Aristo F bleu
1114,アリストスーツ・青,Combinaison Aristo bleue
1115,アリストＦスーツ・青,Combinaison Aristo F bleue
1116,アリストベスト・白,Gilet Aristo blanc
1117,アリストＦベスト・白,Gilet Aristo F blanc
1118,アリストスーツ・白,Combinaison Aristo blanche
