index,source,target
746,スフェラコート,Manteau Sufera
747,スフェラＦコート,Manteau Sufera F
748,パリアフォールド,Tassettes Paria
749,パリアＦフォールド,Tassettes Paria F
750,パリアコート,Manteau Paria
751,パリアＦコート,Manteau Paria F
752,ヒプノリアウエスト,Taille Hypnolia
753,ヒプノリアベルト,Ceinture Hypnolia
754,フィアラルウエスト,Taille Féral
755,フィアラルベルト,Ceinture Féral
756,鬼神ノ虎布,
757,ラスタ教官腰,
758,童子ノ虎布,
759,ダミー,
760,イクスコイル・白,Ceinturon Ix blanc
761,イクスＦコイル・白,Ceinturon Ix F blanc
762,イクスコート・白,Manteau Ix blanc
763,イクスＦコート・白,Manteau Ix F blanc
764,イクスコイル・赤,Ceinturon Ix rouge
765,イクスＦコイル・赤,Ceinturon Ix F rouge
766,イクスコート・赤,Manteau Ix rouge
767,イクスＦコート・赤,Manteau Ix F rouge
768,イクスコイル・青,Ceinturon Ix bleu
769,イクスＦコイル・青,Ceinturon Ix F bleu
770,イクスコート・青,Manteau Ix bleu
771,イクスＦコート・青,Manteau Ix F bleu
772,イクスコイル・黒,Ceinturon Ix noir
773,イクスＦコイル・黒,Ceinturon Ix F noir
774,イクスコート・黒,Manteau Ix noir
775,イクスＦコート・黒,Manteau Ix F noir
776,トランスコイル,Ceinturon Transe
777,トランスＦコイル,Ceinturon Transe F
778,トランスコート,Manteau Transe
779,トランスＦコート,Manteau Transe F
780,ミヅハ【丸帯】SP青,
781,ミヅハ【丸帯】SP赤,
782,ミヅハ【丸帯】SP黄,
783,トヨタマ【丸帯】SP青,
784,トヨタマ【丸帯】SP赤,
785,トヨタマ【丸帯】SP黄,
786,暁丸【腰当て】SP赤,
787,暁丸【腰当て】SP紫,
788,暁丸【腰当て】SP白,
789,凛【腰当て】SP黒,
790,凛【腰当て】SP紫,
791,凛【腰当て】SP白,
792,ハンターＬフォールド,Tassettes Hunter's L
793,キリンＬフープ,
794,モノブロスＬコイル,Ceinturon Monoblos L
795,ディアブロＬコイル,Ceinturon Diablos L
796,グラビドＬフォールド,Tassettes Gravios L
797,ランゴＬフォールド,Tassettes Vespoid L
798,バサルＲフォールド,Tassettes Basarios R
799,Ｇ・ガードＲコート蒼,
800,Ｇ・ガードＲコート蒼,
801,モノデビルＲコイル,Ceinturon Monodevil R
802,タロスＲフォールド,Tassettes Hornetaur R
803,ギザミＲフォールド,Tassettes Ceanataur R
804,ブランゴＬコート,Manteau Blango L
805,ガノスＬコート,Manteau Plesioth L
806,フルフルＲコート,Manteau Khezu R
807,グラビドＲコート,Manteau Gravios R
808,ヴァイスナーベル,
809,ヴァイスガイツ,
810,エスピナＲナーベル,
811,レックスＬコート,Manteau Tigrex L
812,ガンズウエスト,Taille Guns
813,ワイルドウエスト,Taille Sauvage
814,ガンズベルト,Ceinture Guns
815,ワイルドベルト,Ceinture Sauvage
816,エコールウエスト,Taille Ecole
817,ディアンウエスト,Taille Dian
818,エコールベルト,Ceinture Ecole
819,ディアンベルト,Ceinture Dian
820,ＣｏｒｅフォールドＣ,
821,ＣｏｒｅコートＣ,
822,Ｃｏｒｅフォールド,Tassettes Core
823,Ｃｏｒｅコート,Manteau Core
824,アネシスフォールド,Tassettes Aneshisu
825,アネシスコート,Manteau Aneshisu
826,クラージフォールド,Tassettes Kuraaji
827,クラージフォールド改,
828,クラージＦフォールド,Tassettes Kuraaji F
829,クラージコート,Manteau Kuraaji
830,クラージコート改,
831,クラージＦコート,Manteau Kuraaji F
832,キノスフォールド,Tassettes Kinosu
833,ヒメロスフォールド,Tassettes Himeros
834,ブレシスフォールド,Tassettes Bureshisu
835,カリエンコート,Manteau Charien
836,アリエッタウエスト,Taille Arietta
837,テンペストウエスト,Taille Tempête
838,ヴェントベルト,Ceinture Vento
839,ミストラルベルト,
840,アークフォールド,
841,アークコート,
842,リオデュオコイル,Ceinturon Rath
843,リオデュオコート,Manteau Rath
844,シャランベルト・青,Ceinture Sharan bleue
845,シャランＦベルト・青,Ceinture Sharan F bleue
846,シャランポーチ・青,
847,シャランＦポーチ・青,
848,シャランベルト・緑,Ceinture Sharan verte
849,シャランＦベルト・緑,Ceinture Sharan F verte
850,シャランポーチ・緑,
851,シャランＦポーチ・緑,
852,シャランベルト・紫,Ceinture Sharan violette
853,シャランＦベルト・紫,Ceinture Sharan F violette
854,シャランポーチ・紫,
855,シャランＦポーチ・紫,
856,シャランベルト・白,Ceinture Sharan blanche
857,シャランＦベルト・白,Ceinture Sharan F blanche
858,シャランポーチ・白,
859,シャランＦポーチ・白,
860,ルクスベルト,
861,ルクスＦベルト,
862,ルクスポーチ,
863,ルクスＦポーチ,
864,レアルコイル・白,Ceinturon Real blanc
865,レアルＦコイル・白,Ceinturon Real F blanc
866,レアルコート・白,Manteau Real blanc
867,レアルＦコート・白,Manteau Real F blanc
868,レアルコイル・金,Ceinturon Real doré
869,レアルＦコイル・金,Ceinturon Real F doré
870,レアルコート・金,Manteau Real doré
871,レアルＦコート・金,Manteau Real F doré
872,レアルコイル・青,Ceinturon Real bleu
873,レアルＦコイル・青,Ceinturon Real F bleu
874,レアルコート・青,Manteau Real bleu
875,レアルＦコート・青,Manteau Real F bleu
876,レアルコイル・赤,Ceinturon Real rouge
877,レアルＦコイル・赤,Ceinturon Real F rouge
878,レアルコート・赤,Manteau Real rouge
879,レアルＦコート・赤,Manteau Real F rouge
880,レギスコイル,Ceinturon Regis
881,レギスＦコイル,Ceinturon Regis F
882,レギスコート,Manteau Regis
883,レギスＦコート,Manteau Regis F
884,コムラドベルト【葉】,Ceinture Camarade [葉]
885,コムラドベルト【柑】,Ceinture Camarade [柑]
886,コムラドベルト【冷】,Ceinture Camarade [冷]
887,ギザミコートSP赤,
888,ギザミコートSP黒,
889,ギザミコートSP黄,
890,ガブラスベルトSP白,
891,ガブラスベルトSP黄,
892,ガブラスベルトSP黒,
893,Ｇ・ナイトコートSP赤,
894,Ｇ・ナイトコートSP青,
895,Ｇ・ナイトコートSP紫,
896,ＰＶフリルSP赤,
897,ＰＶフリルSP青,
898,ＰＶフリルSP紫,
899,ザザミＬフォールド,Tassettes Hermitaur L
900,ハイメタＬフォールド,
901,スティールＬベルト,Ceinture Acier L
902,ラヴァＬフォールド,Tassettes Lavasioth L
903,ボーンＬフォールド,Tassettes Os L
904,タロスＬフォールド,Tassettes Hornetaur L
905,Ｇ・ガードＲコイル紅,
906,Ｇ・ガードＲコイル紅,
907,ヘルパーＲスカート,
908,バトルＲフォールド,Tassettes Bataille R
909,ガレオスＲフォールド,Tassettes Cephalos R
910,ボーンＲフォールド,Tassettes Os R
911,イーオスＬコート,Manteau Ioprey L
912,ギザミＬコート,Manteau Ceanataur L
913,リオハートＲコート,Manteau Rath R
914,ボーンＲコート,Manteau Os R
915,ブランフォールド,Tassettes Buran
916,シロオビフォールド,
917,神楽【腰当て】,
918,神楽・覇【腰当て】,
919,神座【腰当て】,
920,神座・覇【腰当て】,
921,アスハルテコイル,Ceinturon Ashalt
922,アスハルテコート,Manteau Ashalt
923,ロークフォールド,
924,ロークコート,
925,ソルダートコイル,Ceinturon Soldato
926,ゲイブルコイル,
927,ソルダートコート,Manteau Soldato
928,ゲイブルコート,
929,ウィダコイル,Ceinturon Uida
930,スティーダコイル,
931,ウィダコート,Manteau Uida
932,スティーダコート,
933,アグリアウエスト,Taille Agria
934,フラウアウエスト,Taille Fleur
935,アグリアベルト,Ceinture Agria
936,フラウアベルト,Ceinture Fleur
937,フォーヴウエスト,Taille Fauve
938,フィアスウエスト,Taille Fias
939,フォーヴベルト,Ceinture Fauve
940,フィアスベルト,Ceinture Fias
941,フィデルコイル,
942,フィデルＦコイル,
943,ファクトコイル,
944,ファクトＦコイル,
945,シュロスコイル,
946,シュロスＦコイル,
947,アエトスコート,
948,アエトスＦコート,
949,ヴェルスコイル,
950,ヴェルスＦコイル,
951,フラントコイル,
952,フラントＦコイル,
953,セリューコイル,Ceinturon Serieux
954,セリューＦコイル,Ceinturon Serieux F
955,ウェネスコート,
956,ウェネスＦコート,
957,フェルムコイル・黒,Ceinturon Ferm noir
958,フェルムＦコイル・黒,Ceinturon Ferm F noir
959,フェルムコート・黒,Manteau Ferm noir
960,フェルムＦコート・黒,Manteau Ferm F noir
961,フェルムコイル・赤,Ceinturon Ferm rouge
962,フェルムＦコイル・赤,Ceinturon Ferm F rouge
963,フェルムコート・赤,Manteau Ferm rouge
964,フェルムＦコート・赤,Manteau Ferm F rouge
965,フェルムコイル・白,Ceinturon Ferm blanc
966,フェルムＦコイル・白,Ceinturon Ferm F blanc
967,フェルムコート・白,Manteau Ferm blanc
968,フェルムＦコート・白,Manteau Ferm F blanc
969,フェルムコイル・青,Ceinturon Ferm bleu
970,フェルムＦコイル・青,Ceinturon Ferm F bleu
971,フェルムコート・青,Manteau Ferm bleu
972,フェルムＦコート・青,Manteau Ferm F bleu
973,リエーザコイル,
974,リエーザＦコイル,
975,リエーザコート,
976,リエーザＦコート,
977,クレールコイル・紫,Ceinturon Clair violet
978,クレールＦコイル・紫,Ceinturon Clair F violet
979,クレールコート・紫,Manteau Clair violet
980,クレールＦコート・紫,Manteau Clair F violet
981,クレールコイル・水,
982,クレールＦコイル・水,
983,クレールコート・水,
984,クレールＦコート・水,
985,クレールコイル・赤,Ceinturon Clair rouge
986,クレールＦコイル・赤,Ceinturon Clair F rouge
987,クレールコート・赤,Manteau Clair rouge
988,クレールＦコート・赤,Manteau Clair F rouge
989,クレールコイル・黒,Ceinturon Clair noir
990,クレールＦコイル・黒,Ceinturon Clair F noir
991,クレールコート・黒,Manteau Clair noir
992,クレールＦコート・黒,Manteau Clair F noir
993,デゼールコイル,Ceinturon Désert
994,デゼールＦコイル,Ceinturon Désert F
995,デゼールコート,Manteau Désert
996,デゼールＦコート,Manteau Désert F
997,エンプレスコイルSP赤,
998,エンプレスコイルSP黄,
999,エンプレスコイルSP紫,
1000,エンプレスコートSP赤,
1001,エンプレスコートSP黄,
1002,エンプレスコートSP紫,
1003,ランゴフォールドSP黄,
1004,ランゴフォールドSP黒,
1005,ランゴフォールドSP青,
1006,コムラダＬベルト・赤,Ceinture Comrada L rouge
1007,コムラダＬベルト・青,Ceinture Comrada L bleue
1008,コムラダＬベルト・緑,Ceinture Comrada L verte
1009,コムラダＬベルト・橙,Ceinture Comrada L orange
1010,コムラダＲベルト・赤,Ceinture Comrada R rouge
1011,コムラダＲベルト・青,Ceinture Comrada R bleue
1012,コムラダＲベルト・緑,Ceinture Comrada R verte
1013,コムラダＲベルト・橙,Ceinture Comrada R orange
1014,バトルＬコート,Manteau Bataille L
1015,グラビドＬコート,Manteau Gravios L
1016,ハンターＲコート,Manteau Hunter's R
1017,ランゴＲコート,Manteau Vespoid R
1018,チャチャブウーダ,
1019,チャチャブワンダ,
1020,チャチャブダム,
1021,チャチャブラバ,
1022,ヴィリヴラコイル,
1023,アングリフコイル,Ceinturon Angriff
1024,ヴィリヴラコート,
1025,アングリフコート,Manteau Angriff
1026,シュッツコイル,Ceinturon Schutz
1027,ヒルフェコイル,Ceinturon Hilfe
1028,シュッツコート,Manteau Schutz
1029,ヒルフェコート,Manteau Hilfe
1030,マカルパＲコイル,Ceinturon Makluva R
1031,ラヴィフォールド,Tassettes Raviente
1032,ラヴィＦフォールド,Tassettes Raviente F
1033,ラヴィFXフォールド,Tassettes Raviente FX
1034,ラヴィコート,Manteau Raviente
1035,ラヴィＦコート,Manteau Raviente F
1036,ラヴィFXコート,Manteau Raviente FX
1037,アナキウエスト,
1038,アナキベルト,
1039,ハーヴェストコイル,Ceinturon Moisson
1040,ハーヴェストコート,Manteau Moisson
1041,クラフトコイル,
1042,クラフトＦコイル,
1043,クラフトコート,
1044,クラフトＦコート,
1045,ルディアコイル,Ceinturon Ledia
1046,ルディアＦコイル,Ceinturon Ledia F
1047,ルディアコート,Manteau Ledia
1048,ルディアＦコート,Manteau Ledia F
1049,ティーアウエスト,
1050,ヴィルトウエスト,Taille Viruto
1051,ティーアベルト,
1052,ヴィルトベルト,Ceinture Viruto
1053,ミューズウエスト,
1054,テューンウエスト,
1055,ゼーレベルト,
1056,シュナイトベルト,Ceinture Schnite
1057,アセルスベルト,
1058,アセルスＦベルト,
1059,スクラベルト,
1060,スクラＦベルト,
1061,ファルムベルト,
1062,ファルムＦベルト,
1063,ディゼルポーチ,
1064,ディゼルＦポーチ,
1065,スディブベルト,
1066,スディブＦベルト,
1067,フィブラベルト,
1068,フィブラＦベルト,
1069,リガスベルト,
1070,リガスＦベルト,
1071,ミーツェポーチ,
1072,ミーツェＦポーチ,
1073,メレティコイル・白,Ceinturon Meleti blanc
1074,メレティＦコイル・白,Ceinturon Meleti F blanc
1075,メレティコート・白,Manteau Meleti blanc
1076,メレティＦコート・白,Manteau Meleti F blanc
1077,メレティコイル・赤,Ceinturon Meleti rouge
1078,メレティＦコイル・赤,Ceinturon Meleti F rouge
1079,メレティコート・赤,Manteau Meleti rouge
1080,メレティＦコート・赤,Manteau Meleti F rouge
1081,メレティコイル・青,Ceinturon Meleti bleu
1082,メレティＦコイル・青,Ceinturon Meleti F bleu
1083,メレティコート・青,Manteau Meleti bleu
1084,メレティＦコート・青,Manteau Meleti F bleu
1085,メレティコイル・黒,Ceinturon Meleti noir
1086,メレティＦコイル・黒,Ceinturon Meleti F noir
1087,メレティコート・黒,Manteau Meleti noir
1088,メレティＦコート・黒,Manteau Meleti F noir
1089,ゲレールコイル,
1090,ゲレールＦコイル,
1091,レーラーコイル,
1092,レーラーＦコイル,
1093,フェサーコイル,
1094,フェサーＦコイル,
